Datetime,Tweet Id,Text,Username,Likes,Retweets
2023-03-30 14:30:10+00:00,1641447730445950979,"'You can enjoy your rights so long as you don't infringe on other people's rights'

Every person has a right to protest; security arms are supposed to protect peaceful protesters ~ Julie Wayua from ICJ Kenya.

#Maandamano @OBurrows https://t.co/tq43gK8Lw3",ntvkenya,35,4
2023-03-30 14:30:05+00:00,1641447710929850379,"cows were not spared by heavy smoke of teargas on the streets.

#Maandamano 

Follow TV YETU 
#Raila https://t.co/ezZIF8hAue",DpRigathike,0,0
2023-03-30 14:30:03+00:00,1641447704294486020,"Ban demonstrations in residential areas. #Maandamano 
@WilliamsRuto @rigathi",0Beloved1,0,0
2023-03-30 14:30:01+00:00,1641447694643384321,When does this Raila Odinga orchestrated lawlessness end? So saddening. #Maandamano Kayole Babu Owino #Raila Winnie Odinga Pwani University Martha Karua Gatundu Eldoret Moses Kuria Narok Runda Kedong Northlands DP Gachagua Mombasa Protests President William Ruto Mc https://t.co/vvIP8odzNF,odindomarvin,4,0
2023-03-30 14:29:58+00:00,1641447682626682880,"@MakauWaMuli Ohh how? 

Does it mean when teargassed you go lift the railline? 

You can as well choose to sleep. 

#Maandamano",nichomaingi,1,0
2023-03-30 14:29:54+00:00,1641447666243743746,"How much is the energy you guys have 😂😂 
I need to buy some😂
#Maandamano 
#Ramanavami2023 
#BargainHunt",mrsauthentic23,0,0
2023-03-30 14:29:29+00:00,1641447560975122436,"There is a press conferernce by AZIMIO regarding RAILA death attempt. KEMEDIA has cut it off
#Maandamano",jmwasela,0,0
2023-03-30 14:29:22+00:00,1641447529689804803,Kenyan never disappoints #Maandamano,HezyMuhish,1,0
2023-03-30 14:28:59+00:00,1641447435607105536,"Protests on Outer Ring Road after Raila Odinga's convoy was stopped from accessing Jacaranda Ground.

Video by our reporters @tom_mukhwana &amp; @ElijahKanyi.
#Maandamano https://t.co/XZgkU17CKA",AfUncensored,256,80
2023-03-30 14:28:58+00:00,1641447430439985157,"We the supporters of @WilliamsRuto should also be given licence to demonstrate against azimio trying to destabilise the government we voted for..dawa ya moto ni moto 
@KIMANIICHUNGWAH @Aaroncheruiyot @rigathi @ntvkenya @citizentvkenya 
#Maandamano",gregzkim8,0,0
2023-03-30 14:28:56+00:00,1641447420654665730,"By the way!!!!!!!!!!!

Mbona hakuna mtoto anaitwa Raila🤷

#Maandamano",E_brahim_Khalif,0,0
2023-03-30 14:28:55+00:00,1641447415093026819,Is that a protester carrying a police shield ama polisi wamechoka pia na hii serikali wakaamua kujoin #Maandamano?  | outering road | Babu Owino| #Demonstrations #Raila https://t.co/hl4rvdLDVm,lord_tilla,1,0
2023-03-30 14:28:48+00:00,1641447387343515648,Baba wouldn't want anyone's supermarket to be looted during #Maandamano . Those looters should just be burnt alive in broad day light for taking advantage of peaceful protests to steal from hardworking Kenyans.,CopyThatKe,0,0
2023-03-30 14:28:36+00:00,1641447339046076416,"the walk after he has stood up😂
#Maandamano https://t.co/DQZe0jL6Fa",Allen0700,0,0
2023-03-30 14:28:23+00:00,1641447281370206209,"@RailaOdinga is truly the Lord of violence. This is Jamuhuri Estate. If it wasn't for the police coming to the rescue then more damage would have happened.
They divert police attention to riots in Embakasi as their goons Raid Ngong rd where police presence is minimal.
#Maandamano https://t.co/Zu227biweM",bismarkumbili,0,0
2023-03-30 14:27:36+00:00,1641447085110353931,"@LavingtonEldi 

#dental
#dentalcare
#Nairobi
#Maandamano https://t.co/mOBSV27kcb",LavingtonEldi,4,0
2023-03-30 14:27:27+00:00,1641447047785218052,"TEARGAS &amp; WATER CANONS ARE ENERGIZERS:

The state will have to deal with over 18M Kenyans  who believe in @RailaOdinga &amp; Azimio ideologies.

@MDD_KENYA @MarthaKarua
#pipeline 
#outerrimg 
#Maandamano 
#azimio 
#Baba https://t.co/gmOOqvw5Xv",whitney_stesher,14,4
2023-03-30 14:26:46+00:00,1641446876875718657,Zakayo's police are now teargassing even cows on the streets. This is full panic mode and it's only Week 2 of #Maandamano... https://t.co/17sWudT0SQ,HajjAbdiwahid,3,0
2023-03-30 14:26:40+00:00,1641446850745241602,"Let them BRING IT ON!

#Maandamano 
#MaandamanoMondays",PhilWesonga,1,0
2023-03-30 14:26:25+00:00,1641446789604868098,"Police were seen ""securing"" this prado during the #Maandamano in Nairobi today. This is the type of ""security"" that no picketing person wants to receive..... https://t.co/5DKuKw83hA",codida,2,3
2023-03-30 14:26:20+00:00,1641446768994045954,"No comrade will pass this tweet without dropping ❤
Quick recovery 🙏 Bro
And speed recovery to other comrades🥺
Pwani University
#Nairobi #JKLive #Raila #Maandamano #maandamanoThursday https://t.co/DvdtL4PacC",CosnameTv1,14,1
2023-03-30 14:24:57+00:00,1641446420661272577,Mambo imechemka #Maandamano https://t.co/dVymkGRkeh,kimathimutuura1,0,0
2023-03-30 14:24:20+00:00,1641446261856571395,Baba aweke #Maandamano Monday-Friday sasa,Shallie_,0,0
2023-03-30 14:24:06+00:00,1641446203786412033,"Remember we are all paying the same price for electricity, unga and the high taxes. What is the possible way forward #Maandamano #Raila",obareh,0,0
2023-03-30 14:23:48+00:00,1641446129882767361,"The Moment Raila's Vehicle got a whole on the windscreen and the teargas got in. he realized he may choke to death. on the same, he was angry that his vehicle was not armored as he has been met to believe. #Raila #Maandamano",Samitto_Ke,0,0
2023-03-30 14:23:34+00:00,1641446068784336897,"Police attak media team covering Azimio protests in Pipeline 
#pipeline 
#Maandamano https://t.co/eqVOZ8cECH",obegimalack,1,0
2023-03-30 14:23:28+00:00,1641446046122536967,This is the type of lawlessness and looting of supermarkets in Kisumu that Governor Anyang Nyongo was trying to avoid. Sad #Maandamano https://t.co/1JE0IGY0n1,smutoro,181,48
2023-03-30 14:23:23+00:00,1641446025360711681,"@AgathaWambui @RailaOdinga @WilliamsRuto I suggest the next #Maandamano of Monday be in Karen, Lavington, Kileleshwa, Runda, Riverside etc. Why is he only going to slums which he never visits when he is in power until election time! Nkt.",integritykenya,5,0
2023-03-30 14:23:08+00:00,1641445960437088261,"""Ruto &amp; Gachagua your days are numbered and count them well!"" Raila Odinga #Maandamano #MaandamanoThursdays",TrueKenyans,0,0
2023-03-30 14:23:05+00:00,1641445947543810050,"Karma may have a playful side, but make no mistake, she's a serious woman who always delivers what's deserved. #karma #Maandamano",OliverBite,0,0
2023-03-30 14:22:18+00:00,1641445752802246656,#Maandamano: Protesters torch UDA office in Siaya  https://t.co/OX7uXa2apN,PROFARMS,0,0
2023-03-30 14:21:59+00:00,1641445673706078209,"This man Hussein Khalid from Haki Africa has been popping on  my screen since morning #Daybreak till now ...Good job bwana CEO keep enlightening the NATION❗
#Maandamano 
@husskhalid",Mohamadaminlaw,1,0
2023-03-30 14:21:59+00:00,1641445671176908800,"Kisumu protests injure Police officers using giant  catapult
https://t.co/ZPy6fSrmv7
#Maandamano  Outering Road Pipeline Martha Karua Narok Kayole Moses Kuria R.I.P Runda Babu Owino Gatundu #Azimio",banakenya,3,1
2023-03-30 14:21:27+00:00,1641445538175537156,"Kidstylist at Valleyarcade 
Bookings 📞0725576317 
#kidssalon #kidstylist #kidscornrows #Stylisttery #salonsinValleyarcade #salon

#babuowino #Maandamano #pipeline #Mathare #Raila #Demonstrations #costofliving #Nairobi 
#RIP #narokcountyrising https://t.co/lBGVspmJNz",Terynturibi,0,0
2023-03-30 14:21:16+00:00,1641445489857155074,"#MaandamanoMondays #Maandamano #MaandamanoMonday  
Hata sisi wa ""serikali ni yetu"" tunalia gharama ya maisha iko juu but we know violent demonstrations is not the best solution.",muniu_ke,0,0
2023-03-30 14:21:07+00:00,1641445452645273600,"Against uhuru land in narok senator ledama olekina should answer this

 #Maandamano https://t.co/rU6viIWhpl",paulkipngetic15,1,0
2023-03-30 14:20:59+00:00,1641445421947179014,You can judge a man by the power of his enemies #Maandamano,kimathimutuura1,0,0
2023-03-30 14:20:57+00:00,1641445411033579530,"Who is this man. Lets Talk Now. On his Fall is an open door to his Rise!!!
#Raila
#Maandamano https://t.co/KLH5KFePto",godwinokeyo11,1,0
2023-03-30 14:20:46+00:00,1641445366578188290,DP Gachagua is lethal in his attacks on Raila Odinga and rightly so. Raila’s bad manners have been entertained for far too long. #Maandamano,Fadhilow,0,0
2023-03-30 14:20:31+00:00,1641445303457857536,"Earlier: Raila Odinga's convey teargassed at Pipeline area, Nairobi
#Maandamano https://t.co/YvRauUrPCU",NationAfrica,255,34
2023-03-30 14:20:31+00:00,1641445301637758980,"Mnifollow au niende maandamano

 #Maandamano",Djfrenkidd_254,0,0
2023-03-30 14:20:27+00:00,1641445286517297154,"Honestly this is nonsense!
What's the point🤷‍♂️
#Maandamano",LantanaPurity,0,0
2023-03-30 14:20:18+00:00,1641445249963937793,"The owners of Kenya don't want the tittle name CHANGED,

The reason we are having #Maandamano every now and then. 

#MaandamanoMondays",nichomaingi,0,0
2023-03-30 14:20:04+00:00,1641445190836846597,"So sad
#Maandamano 
#Asimio",ELNAAM13,1,1
2023-03-30 14:20:00+00:00,1641445173778616320,"Join us at exactly 10PM on Signet J-TV, Judah Radio, Facebook Live and YouTube live as we pray for our nation and also help those with prayer requests. We will also pray for those affected in one way or the other by the #PwaniUniversity accident and also by the #Maandamano https://t.co/UEkrRUlFvu",judah_tv,1,0
2023-03-30 14:19:57+00:00,1641445161627697152,"Urgly scene by Kenya Police
#MaandamanoMondays #Maandamano https://t.co/Vxw8G6sPpj",Midila_Thunder,9,3
2023-03-30 14:19:42+00:00,1641445095844220928,Anyone advocating for a change of the Constitution is against Kenyans and not for them. If this is the reason for #Maandamano then please stop it.,njocha_,0,0
2023-03-30 14:19:32+00:00,1641445057365708801,"A taxpayer using his tax very well today 🤣🤣Homabay county tibim
#Maandamano https://t.co/X41HK28jBa",McRafell,5,0
2023-03-30 14:19:23+00:00,1641445017901486086,Can the NPS-Ke really be independent? Practically methinks is impossible in the Kenyan set up. #Maandamano,cytokings,0,0
2023-03-30 14:18:57+00:00,1641444910128828418,"Bamburi Airbnb enchanting as the ocean! 🌊🌴💙Hosts a family or 3 adults, value! 😀At just 3549 a night 0721578045, 0700391157 
Martha Karua
Kayole
Pwani University
Pipeline
Outerring
Runda
Westlands
Babu Owino
#Maandamano
#dpgachaguaspeaks
Ichungwah https://t.co/pjy4ecDdIx",KitandaNa,3,0
2023-03-30 14:18:52+00:00,1641444886347137024,👇 everything is hot every day #Maandamano  Raila for real is loved by kenyans @RailaOdinga,jahkariz,0,0
2023-03-30 14:18:50+00:00,1641444878176636931,"Let's now have #Maandamano on a daily.... 

Kila siku.",Nzisaa_Kyalo,27,2
2023-03-30 14:18:26+00:00,1641444778368970752,The Madness that was #Maandamano,DagaDosal,1,0
2023-03-30 14:18:18+00:00,1641444743925121024,"Earlier: Raila motorcade passes Ole Sereni where Ruto was speaking in a business summit

#Maandamano https://t.co/nTqLJodQbi",NationAfrica,581,75
2023-03-30 14:18:11+00:00,1641444717018910721,"MoneyEasily is the #1 marketing network. With over $14 million paid to 300k members, MoneyEasily lets regular users make money with social media and friends! https://t.co/ckRZYmbntd 

Thika Road
#Maandamano 
#MaandamanoThursdays
Babu Owino",jashal_medicare,0,0
2023-03-30 14:17:46+00:00,1641444610164822019,"@wmnjoya @gathara #Maandamano 
https://t.co/yScIqPocUS",safariwithselle,0,0
2023-03-30 14:17:35+00:00,1641444565889744906,"@RailaOdinga KENYANS PRAY FOR RESIDENTS OF JAMUHURI Estate 

azimio protestors/ thugs have descended on them

#Raila #Maandamano https://t.co/9eF6SEY8FT",NjambaYaNgai,3,0
2023-03-30 14:17:33+00:00,1641444554732871682,@ommwambaKE @Chao_Mutati  #Maandamano,Chao_Mutati,5,0
2023-03-30 14:17:25+00:00,1641444524609388546,@KelvinWatoka @NPSOfficial_KE Waamabie tena wakona Nini??? @NPSOfficial_KE @KelvinWatoka #Maandamano,WafulaMrtnwfl,1,0
2023-03-30 14:17:08+00:00,1641444452014370819,Zakayo's police are now teargassing even cows on the streets. This is full panic mode and it's only Week 2 of #Maandamano https://t.co/3kyiPrgQQV,kimathimutuura1,0,0
2023-03-30 14:16:22+00:00,1641444258384322561,"@RailaOdinga Ruto's actions are foolish. 
But he must understand that the voice of the people is the voice of God. 
It shall come home to roast. 
#MaandamanoMondays 
#Maandamano 
#MaandamanoThursday",GovOparanyaFan,3,0
2023-03-30 14:16:16+00:00,1641444232157347840,"you know what? I think I have tweeted so much today and I feel its not right!! am leaving twitter....

#babuowino #Maandamano #pipeline #Mathare #Raila #Demonstrations #costofliving #Nairobi 
#RIP #narok",NdirituWitz,3,0
2023-03-30 14:15:49+00:00,1641444121452871686,"Most of the problem in life (Kenya) are because of two reasons:
We act without thinking or We keep thinking without acting #Maandamano #ThursdayMotivation",FEXY_FELIX,0,0
2023-03-30 14:15:47+00:00,1641444112762310657,"-Mon amous,t’es tjrs fâchée?
-Non
-T’es sûre 
-Oui
-Ok,alors fais moi un petit sourire !
#Maandamano https://t.co/kdDaakCoWg",tukfrenchclub,2,0
2023-03-30 14:15:46+00:00,1641444107473289218,"#MaandamanoThursdays: Azimio leaders now in Karen; currently gathered in a meeting. They are expected to hold a media briefing in a moment.
#Maandamano",NationAfrica,73,7
2023-03-30 14:15:40+00:00,1641444080793305097,"More GSU officers doesnt equate to what people want: LOW COST OF LIVING. 

Ruto and Gachagua, you don't rule by the knife, heed and listen to your people. 

#Maandamano",JaneFKyalo,22,8
2023-03-30 14:15:39+00:00,1641444077043613697,"#Maandamano #MaandamanoMondays #MaandamanoMonday 
The opposition is demanding a lot and using the high cost of living to lure us into demonstrations. We all know for sure that such violent protests cause more harm to our economy.",muniu_ke,0,0
2023-03-30 14:15:28+00:00,1641444030302294016,Azimio leaders are now in Karen and ready for a media briefing. They only have 46 minutes to end their demonstrations according to the constitution. #Maandamano,ProtijManuu,4,0
2023-03-30 14:15:00+00:00,1641443914321375235,"Maandamano must now be EVERYDAY! 

Let’s have holiday everyday. #Maandamano",RobertAlai,2907,392
2023-03-30 14:14:44+00:00,1641443847711621122,@AnyangNyongo #Maandamano peaceful demonstration in kisumu or? https://t.co/u8KIUlaVN9,IbtisamFuad,0,0
2023-03-30 14:14:40+00:00,1641443832767315968,"Nothing will happen to Kenya if Odinga is arrested, National Assembly Majority Leader Kimani Ichung'wa says.Then do it https://t.co/O13HzUtZ0R us your not Kimani GACHUGUAH #Maandamano https://t.co/440oFlne1D",kimathimutuura1,0,0
2023-03-30 14:14:34+00:00,1641443805323997191,"Today seemed to be peaceful,little did we know it will break to such a situation.
May the souls of the departed ones rest in peace.
#Maandamano #Raila #PwaniUniversity",NyabutObed,1,0
2023-03-30 14:14:34+00:00,1641443804241879042,"Taifa Leo Kesho: 
      POLISI WAANDAMA NAIROBI

Babu Owino is a force . @HEBabuOwino 
#Raila #Maandamano https://t.co/7QWM2ANigh",MDD_KENYA,44,12
2023-03-30 14:14:17+00:00,1641443735115538433,"Migori,kisumu and Siaya people there are full of shit. Huko ni home. Mbona unaharibu home? #Maandamano",Misty_Kingz,0,0
2023-03-30 14:13:54+00:00,1641443636431978501,"17:13 Situation calms down along Outering Road as anti-riot police manage to keep protesters at bay. The road is still temporarily blocked.
#Maandamano via @NationAfrica",Ma3Route,18,2
2023-03-30 14:13:30+00:00,1641443538532696064,"Azimio supporters chase police for stopping the from folowing Raila,Kalonzo,Karua,Babu Owino and others in Pipeline Embakasi South

#Maandamano #MaandamanoMondays
#MaandamanoMonday 
#Maandamanothursday",JmMusoma,0,0
2023-03-30 14:12:37+00:00,1641443314875633667,"@RailaOdinga You went to Pipeline to cause chaos,

You left Karen in peace,

Next time start there,

Stop lying to Kenyans. 

#MaandamanoMondays 
#Maandamano",nichomaingi,23,0
2023-03-30 14:12:29+00:00,1641443282025865217,"Kickstart Grade 1A soccer balls available in sizes 4 and 5 .
0728139168.

Martha karua Babu Owino Liverpool Narok Westlands gatundu runda Amber Ray Raila pipeline Karen saliba John Terry dp gachagua maxine wahome Tanzania ruto William Eldoret siaya teachers eastlands #Maandamano https://t.co/xM1HOAGtWh",alaba_hallo,0,1
